NCT_ID,Erectile,Erectile_quote,Erectile_summary
NCT00681148,0,,
NCT01638442,0,,
NCT01962454,0,,
NCT01139762,0,,
NCT01963832,0,,
NCT01964131,0,,
NCT01964170,0,,
NCT01964365,0,,
NCT01964872,0,,
NCT01093742,0,,
NCT01081821,0,,
NCT04312568,0,,
NCT03854552,0,,
NCT01966614,0,,
NCT01967251,1,"The purpose of this study is to evaluate the efficacy, dose-response and safety of udenafil 25 mg, 50 mg and 75 mg every day (q.d.) for 12 weeks in the treatment of lower urinary tract symptoms (LUTS) associated with benign prostatic hyperplasia (BPH and for the treatment of erectile dysfunction (ED).","This trial is focused on evaluating the efficacy, dose-response, and safety of udenafil specifically for the treatment of erectile dysfunction (ED) in addition to lower urinary tract symptoms associated with benign prostatic hyperplasia."
NCT01967264,0,,
NCT01967589,0,,
NCT01967966,0,,
NCT00946920,0,,
NCT00006392,0,,
NCT04938453,0,,
NCT04446117,0,,
NCT01105130,1,This randomized phase II trial is studying how well L-arginine supplementation works with or without enzyme inhibitors in treating erectile function and quality of life of prostate cancer survivors previously treated with radiation therapy.,"The trial is focused on studying the effect of L-arginine supplementation on erectile function in prostate cancer survivors, specifically targeting erectile dysfunction as a primary outcome."
NCT01969617,0,,
NCT03152786,0,,
NCT00631969,1,"This study investigates the safety and efficacy of a new dosage form of Vardenafil, an orodispersible tablet (ODT), and compares it to the safety and efficacy of a placebo (inactive) tablet in the treatment of erectile dysfunction.",The trial is focused on investigating the safety and efficacy of Vardenafil ODT specifically for the treatment of erectile dysfunction.
NCT01096004,0,,
NCT01971502,0,,
NCT01107392,0,,
NCT01925521,0,,
NCT04268472,0,,
NCT02844699,0,,
NCT05337969,0,,
NCT01921777,0,,
NCT01921855,0,,
NCT01972880,0,,
NCT00653913,0,,
NCT00127179,0,,
NCT01974349,0,,
NCT01975779,0,,
NCT04266756,0,,
NCT00363311,0,,
NCT00687232,0,,
NCT01611805,0,,
NCT00687700,0,,
NCT05378646,0,,
NCT00688012,0,,
NCT01978613,0,,
NCT00688714,0,,
NCT01979380,0,,
NCT00693316,0,,
NCT02529800,0,,
NCT03383614,0,,
NCT00607932,0,,
NCT05914805,0,,
NCT05910450,0,,
NCT06328725,0,,
NCT04445090,0,,
NCT03400852,0,,
NCT02615782,0,,
NCT01096160,0,,
NCT06212583,0,,
NCT01054001,1,Early Start of Oral Sildenafil 100mg for Erectile Dysfunction After Robotic Assisted Laparoscopic Radical Prostatectomy,The trial is focused on investigating the benefit of early administration of sildenafil for erectile dysfunction after nerve-sparing robotic-assisted laparoscopic radical prostatectomy.
NCT04444011,0,,
NCT02605057,0,,
NCT01115894,0,,
NCT01115972,0,,
NCT01054859,0,,"The study focuses on the hemodynamic interactions of avanafil and alcohol in healthy male subjects, not specifically on erectile dysfunction."
NCT01054937,0,,
NCT03110276,0,,
NCT05938270,0,,
NCT00895011,1,The objectives of this study are to evaluate the safety and efficacy of two doses of avanafil in the treatment of adult males for erectile dysfunction following bilateral nerve-sparing radical prostatectomy.,This clinical trial is specifically focused on evaluating the safety and efficacy of avanafil for the treatment of erectile dysfunction in adult males who have undergone bilateral nerve-sparing radical prostatectomy. The study's primary objective is directly related to addressing erectile dysfunction.
NCT03899467,0,,
NCT04509999,0,,
NCT02840565,0,,
NCT01110590,1,"Randomized, Double-blind, Placebo-controlled, Group-comparison, Dose-escalation Study to Investigate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Co-administration of Different Doses of Vardenafil (2 Dose Strengths) and BAY60-4552 (4 Dose Strengths) Given Once-daily (od) Over 14 Days in Patients With Erectile Dysfunction (ED).","The trial is focused on investigating the safety, tolerability, pharmacokinetics, and pharmacodynamics of co-administering different doses of Vardenafil and BAY60-4552 in patients with erectile dysfunction. The study specifically targets male patients with a history of erectile dysfunction, confirming that the primary focus is on this condition."
NCT03350373,0,,
NCT03710434,0,,
NCT03706924,0,,
NCT00793819,0,,
NCT01121198,0,,
NCT03706300,0,,
NCT01928563,0,,
NCT01222442,0,,
NCT04502901,0,,
NCT00928434,0,,
NCT01222910,0,,
NCT05585931,0,,
NCT01615393,0,,
NCT03527043,0,,
NCT01127906,0,,
NCT02500381,0,,
NCT02319837,0,,
NCT04252872,0,,
NCT01981031,0,,
NCT00889707,0,,
NCT01981499,0,,
NCT00827242,0,,"The study focuses on evaluating the efficacy and safety of tadalafil for reducing symptoms associated with Benign Prostatic Hyperplasia (BPH). Although tadalafil is a drug that can be used for erectile dysfunction, this trial is specifically targeting BPH symptoms and not erectile dysfunction."
NCT01132040,0,,
NCT01982201,0,,
NCT02509923,0,,
NCT01132352,0,,
NCT01922375,0,,
NCT01232036,0,,
NCT01983358,0,,
NCT01983514,0,,
NCT01133444,0,,
NCT01984047,0,,
NCT00833638,1,"The purpose of this study is to determine the day of onset of efficacy of tadalafil dosed once-a-day. Male 18 Years N/A Inclusion Criteria:~Male and at least 18 years old, with at least a 3-month history of erectile dysfunction (ED).","The trial is focused on determining the efficacy of tadalafil for treating erectile dysfunction, as evidenced by the inclusion criteria requiring participants to have a history of erectile dysfunction."
NCT03343977,0,,
NCT00833248,0,,
NCT02612272,0,,
NCT03359213,0,,
NCT03576144,0,,
NCT04120363,0,,
NCT01986491,0,,
NCT01986556,0,,
NCT01986673,1,Must be able to achieve a successful erection,"The study involves evaluating the absorption and elimination of sildenafil cream, which is related to erectile dysfunction treatment. The inclusion criteria specifically mention that participants must be able to achieve a successful erection, indicating a focus on erectile function."
NCT01986894,0,,
NCT04732988,0,,
NCT05110118,0,,
NCT03572647,0,,
NCT06276465,0,,
NCT04727138,0,,
NCT01994083,0,,
NCT01995058,0,,
NCT01995383,0,,
NCT01450111,0,,
NCT02972268,0,,
NCT01454245,0,,
NCT04411550,0,,
NCT01092858,0,,
NCT03747926,0,,
NCT03896594,0,,
NCT01998659,0,,
NCT01998672,0,,
NCT01258088,0,,
NCT01149746,0,,
NCT02489487,0,,
NCT03899987,0,,
NCT03564379,0,,
NCT02002611,0,,
NCT01458769,0,,
NCT02043678,0,,
NCT03316521,0,,
NCT02485041,0,,
NCT02004327,0,,
NCT01155908,0,,
NCT01264250,0,,"The trial is focused on assessing the safety, tolerability, and pharmacokinetics of AZD2927 in healthy male subjects. There is no mention of erectile dysfunction or male impotence as a focus of the study."
NCT00705796,0,,
NCT03887858,0,,
NCT02259907,0,,
NCT02005523,0,,
NCT01263236,0,,
NCT01160042,0,,
NCT02814669,0,,
NCT05967377,0,,
NCT03054402,0,,
NCT03877562,0,,
NCT04235439,0,,
NCT00913588,0,,
NCT03910660,0,,
NCT05804721,0,,
NCT05223803,0,,
NCT01165502,0,,
NCT00313781,0,,
NCT05135468,0,,
NCT04914195,0,,
NCT05707897,0,,
NCT02259985,0,,
NCT04742491,0,,
NCT01165736,0,,
NCT01283360,0,,
NCT03994172,0,,
NCT03926195,0,,
NCT01170182,0,,
NCT03859024,0,,
NCT05521698,0,,
NCT02475057,0,,
NCT03630666,0,,
NCT05294588,0,,
NCT01173770,0,,
NCT03865550,0,,
NCT01285388,0,,
NCT03512262,0,,
NCT02648438,0,,
NCT02008279,0,,
NCT02791815,0,,
NCT01283984,0,,
NCT01175564,0,,
NCT05343819,0,,
NCT03310749,0,,
NCT02799745,0,,
NCT01673984,0,,
NCT01587716,0,,
NCT02151409,0,,
NCT02055547,0,,
NCT00638079,0,,
NCT01333111,0,,
NCT02581748,0,,
NCT02011633,0,,
NCT02012166,0,,
NCT03100916,0,,
NCT05315947,0,,
NCT02015533,0,,
NCT02015715,0,,
NCT02016066,0,,
NCT02446353,0,,
NCT04493853,0,,
NCT04409288,0,,
NCT02016742,0,,
NCT02017236,0,,
NCT04225299,0,,
NCT02069821,0,,
NCT02762643,0,,
NCT02073019,0,,
NCT03860948,0,,
NCT02463591,0,,
NCT04903158,0,,
NCT03852446,0,,
NCT02083315,0,,
NCT04221321,0,,
NCT02083627,0,,
NCT02754687,0,,
NCT01060475,0,,
NCT06130449,0,,
NCT01396239,0,,
NCT01195688,0,,
NCT02025348,0,,
NCT03196557,0,,
NCT06126965,0,,
NCT06126718,0,,
NCT06126042,0,,
NCT02026817,0,,
NCT06058962,0,,
NCT01401543,0,,
NCT01199900,0,,
NCT02028598,0,,
NCT02028689,0,,
NCT02029313,0,,
NCT02029586,0,,
NCT02029625,0,,
NCT02029924,0,,
NCT03824171,0,,
NCT01894399,0,,
NCT04989946,0,,
NCT04865562,0,,
NCT04874142,0,,
NCT02040987,0,,
NCT03817346,0,,
NCT01095588,0,,"The study focuses on the effects of avanafil on the pharmacokinetics and pharmacodynamics of warfarin in healthy male subjects. Although avanafil is a drug used for erectile dysfunction, the primary purpose of this trial is to study its interaction with warfarin, not to investigate erectile dysfunction."
NCT01016340,0,,
NCT00913822,0,,
NCT02044354,0,,
NCT02044406,0,,
NCT06290713,0,,
NCT00740779,0,,
NCT01026818,1,The study will include patients with localized prostate cancer who experience erectile dysfunction following bilateral nerve-sparing radical prostatectomy.,The trial is focused on evaluating the effect of Tadalafil on unassisted erectile function in patients who experience erectile dysfunction following bilateral nerve-sparing radical prostatectomy.
NCT04778137,0,,
NCT06289881,0,,
NCT02045940,0,,
NCT06216249,0,,
NCT01972217,0,,
NCT01809691,0,,
NCT01786265,0,,
NCT06049329,0,,
NCT02089399,0,,
NCT02719197,0,,
NCT02099071,0,,
NCT00006129,0,,
NCT02097043,0,,
NCT00736645,0,,
NCT04753489,0,,
NCT01117038,0,,
NCT02408068,0,,
NCT00729859,0,,
NCT00387777,0,,
NCT01433913,0,,
NCT04839120,0,,
NCT00567580,0,,
NCT02106247,0,,
NCT01069913,0,,
NCT01071005,0,,
NCT01619345,0,,
NCT02712411,0,,
NCT02107885,0,,
NCT02693613,0,,
NCT01332214,0,,
NCT02407054,0,,
NCT02818582,0,,
NCT01339156,0,,
NCT02109679,0,,
NCT01340248,0,,
NCT00006214,0,,
NCT05014490,0,,
NCT01466985,0,,
NCT02121613,0,,
NCT03281187,0,,
NCT03798236,0,,
NCT00914212,0,,
NCT02123953,0,,
NCT04798326,0,,
NCT04773977,0,,
NCT01591317,0,,
NCT01594515,0,,
NCT01520727,0,,
NCT00388219,0,,
NCT01526577,0,,
NCT03002025,0,,
NCT01532973,0,,
NCT00000187,0,,
NCT02127775,0,,
NCT03005223,0,,
NCT00000427,0,,
NCT00000487,0,,
NCT02589457,0,,
NCT02223351,0,,
NCT00389311,0,,
NCT04345666,0,,
NCT03770234,0,,
NCT02259803,0,,
NCT00080483,0,,
NCT03766724,0,,
NCT02603224,0,,
NCT00423475,0,,
NCT00000525,0,,
NCT01353742,0,,
NCT02138773,0,,
NCT01897597,0,,
NCT02603770,0,,
NCT05934799,0,,
NCT00389298,0,,
NCT06159452,0,,
NCT00079001,0,,
NCT06159114,0,,
NCT06159101,0,,
NCT00131677,0,,
NCT04079101,0,,
NCT06157918,0,,
NCT01747577,0,,
NCT02851797,0,,
NCT00783094,0,,"The study focuses on evaluating the efficacy and safety of tadalafil for treating benign prostatic hyperplasia (BPH) in Japanese men. Although tadalafil is a drug that can be used for erectile dysfunction, the primary focus of this trial is on BPH, not erectile dysfunction."
NCT00006002,0,,
NCT01666314,0,,
NCT02140489,0,,
NCT00618579,0,,
NCT04101370,0,,
NCT00018109,0,,
NCT02586012,0,,
NCT05574166,0,,
NCT02259881,0,,
NCT03547141,0,,
NCT01751451,0,,
NCT02259959,0,,
NCT02093819,0,,
NCT00387140,0,,
NCT00112151,0,,
NCT02254057,0,,
NCT02254135,0,,
NCT00387257,0,,
NCT02393950,0,,
NCT02260037,0,,
NCT02256111,0,,
NCT02972125,0,,
NCT02052713,0,,
NCT00255125,0,,"The trial is focused on evaluating the effectiveness of a soy supplement on prostate cancer and normal prostate tissue, not on erectile dysfunction."
NCT01465633,0,,
NCT03201445,0,,
NCT01419236,0,,
NCT01443026,0,,
NCT00847249,0,,
NCT00847093,0,,
NCT06022822,0,,
NCT02068235,0,,
NCT02066207,0,,
NCT02072213,0,,
NCT01832259,0,,
NCT02072993,0,,
NCT05691660,0,,
NCT01104948,0,,
NCT04965662,0,,
NCT01365520,0,,
NCT03240939,0,,
NCT04945226,0,,
NCT02965261,0,,
NCT00090376,1,"Phase 2, Multi-Center, Randomized, Double-Blind, Placebo-Controlled, 3 Arm, 12-Month Study to Evaluate the Effects of GPI 1485 on Erectile Function in Patients Undergoing Bilateral Nerve-Sparing Radical Retropubic Prostatectomy for Prostatic Carcinoma","The trial is focused on evaluating the effects of GPI 1485 on erectile function in patients undergoing prostatectomy, specifically aiming to preserve erectile function post-surgery."
NCT02079545,0,,
NCT03558425,0,,
NCT03701581,0,,
NCT00097747,0,,
NCT00097825,0,,
NCT06180096,0,,
NCT06148948,0,,
NCT01367626,0,,
NCT01211964,0,,
NCT05009290,0,,
NCT01372306,0,,
NCT01359670,0,,"The trial is focused on determining if tadalafil or sildenafil can improve muscle blood flow during exercise in boys with Duchenne muscular dystrophy, not on erectile dysfunction."
NCT03230487,0,,
NCT05826509,0,,
NCT05803096,0,,
NCT01115712,0,,
NCT01115946,0,,
NCT02447367,0,,
NCT00104455,0,,
NCT03203499,0,,
NCT03118479,0,,
NCT03193203,0,,
NCT00108589,0,,
NCT01216956,0,,
NCT04842201,0,,
NCT05129644,0,,
NCT03698370,0,,
NCT01222650,0,,
NCT04882826,0,,
NCT03555890,0,,
NCT01021553,0,,
NCT01025843,0,,
NCT02146261,0,,
NCT02146651,0,,
NCT01018511,0,,
NCT01385059,0,,
NCT05415748,0,,
NCT04097938,0,,
NCT00710047,0,,
NCT03392428,0,,
NCT00710827,0,,
NCT01225224,0,,
NCT01033643,0,,
NCT00712465,0,,
NCT00716053,0,,
NCT01132404,0,,
NCT00122629,0,,
NCT00129142,0,,
NCT00988208,0,,
NCT04089553,0,,
NCT00612417,0,,
NCT01873989,0,,
NCT00020254,0,,
NCT02686281,0,,
NCT00713791,0,,
NCT01133574,0,,
NCT03917628,0,,
NCT04102462,0,,
NCT00021814,0,,
NCT02094521,0,,
NCT02100527,0,,
NCT02100917,0,,
NCT00318409,0,,
NCT00022399,0,,
NCT02103647,0,,
NCT02107391,0,,
NCT00000152,0,,
NCT02250833,0,,
NCT02105129,0,,
NCT00322465,0,,
NCT00720421,0,,
NCT06100627,0,,
NCT02866448,0,,
NCT06099990,0,,
NCT01426958,0,,
NCT00726427,0,,
NCT05638126,0,,
NCT00000482,0,,
NCT00000488,0,,
NCT00000500,0,,
NCT00554229,0,,
NCT01405742,0,,
NCT04238663,0,,
NCT00385801,0,,
NCT01795235,0,,
NCT00000599,0,,
NCT00032500,0,,
NCT00728455,0,,
NCT00728533,0,,
NCT02680119,0,,
NCT00450463,0,,
NCT04849286,0,,
NCT05159531,0,,
NCT00036556,0,,
NCT00037141,0,,
NCT00644007,1,The purpose of this study is to evaluate the efficacy and safety of SK3530 in men with ED and hypertension who were taking antihypertensive medication.,The trial is focused on evaluating the efficacy and safety of SK3530 specifically in men with erectile dysfunction (ED) who are also taking antihypertensive medication.
NCT04136353,0,,
NCT00016653,0,,
NCT00475501,0,,
NCT00038662,0,,
NCT01793441,0,,
NCT00042601,0,,
NCT00043069,0,,
NCT02536209,0,,
NCT02426151,0,,
NCT00043576,0,,
NCT02105675,0,,
NCT02568709,0,,
NCT03595202,0,,
NCT05538949,0,,
NCT03437941,0,,
NCT02982889,0,,
NCT00048841,0,,
NCT04805606,0,,
NCT00391950,0,,
NCT03596294,0,,
NCT00392067,0,,
NCT00050596,0,,
NCT00398008,0,,
NCT02123927,0,,
NCT00398281,0,,
NCT06173011,0,,
NCT00699751,0,,
NCT00058084,0,,
NCT06075277,0,,
NCT05813964,0,,
NCT04621916,0,,
NCT03971123,0,,
NCT05393921,0,,
NCT05150236,0,,
NCT04396795,1,The purpose of this study is to evaluate changes in vascular parameters and International Index of Erectile Function (IIEF) scores with the administration of Platelet Rich Plasma (PRP) to participants with Erectile Dysfunction (ED),This clinical trial is specifically focused on evaluating the safety and efficacy of Platelet-Rich Plasma (PRP) injections for the treatment of erectile dysfunction. The study aims to measure changes in vascular parameters and International Index of Erectile Function (IIEF) scores in participants diagnosed with ED.
NCT00526591,0,,
NCT01254864,0,,
NCT01666808,0,,
NCT04747964,0,,
NCT01254162,0,,
NCT00734656,0,,
NCT02137265,0,,
NCT04297865,0,,
NCT00962390,0,,
NCT01258452,0,,
NCT00738400,1,"Double-blind, Placebo Controlled, Randomized Study of Vardenafil to Determine Efficacy on Erectile Dysfunction (ED) in Men With ED and Metabolic Syndrome (ED-METABOLIC)",The trial is focused on determining the efficacy of vardenafil specifically for treating erectile dysfunction in men who also have metabolic syndrome.
NCT00497081,0,,
NCT00957944,0,,
NCT04791332,0,,
NCT00067015,0,,
NCT05010707,0,,
NCT00392457,0,,
NCT01590277,0,,
NCT02854748,0,,
NCT00071968,0,,
NCT00948506,0,,
NCT00947882,0,,
NCT02253953,0,,
NCT03793621,0,,
NCT00626743,0,,
NCT00152698,0,,
NCT01671722,0,,
NCT00080782,0,,
NCT02562859,0,,
NCT01589562,0,,
NCT02852876,0,,
NCT01153932,0,,
NCT02162407,0,,
NCT02419443,0,,
NCT00641563,0,,
NCT01573403,0,,
NCT01261260,0,,
NCT00752869,0,,
NCT01261572,0,,
NCT01159626,0,,
NCT03173625,0,,
NCT01264302,0,,
NCT01267968,0,,
NCT00680797,0,,
NCT01160328,0,,
NCT02526888,0,,
NCT00141349,1,"To determine the onset of action, safety and toleration of different formulations and doses of UK-369,003 in patients with erectile dysfunction.","The trial is focused on assessing the onset of action, safety, and toleration of different formulations and doses of UK-369,003 specifically in patients with erectile dysfunction."
NCT00143221,1,The purpose of this study is to determine whether Viagra is effective in treating erectile dysfunction and lower urinary tract symptoms in men affected by both conditions.,"The trial is focused on assessing the efficacy and safety of Viagra (Sildenafil Citrate) specifically for the treatment of erectile dysfunction in men, making it directly related to erectile dysfunction."
NCT00143260,1,"Multicenter Randomized Double-Blind, Placebo-Controlled, Fixed-Dose Parallel Study Of Men With Mild To Moderate Erectile Dysfunction To Evaluate The Efficacy Of Viagra 8 Hours Post-Dose - II Safety/Efficacy of 100mg Viagra at 8 hours post dose in men with mild to moderate erectile dysfunction","The trial is focused on evaluating the efficacy and safety of Viagra specifically for men with mild to moderate erectile dysfunction, as indicated by the study title and description."
NCT01164774,0,,
NCT01806363,0,,
NCT02560363,0,,
NCT01806324,0,,
NCT00405574,0,,
NCT04879589,0,,
NCT00982982,0,,
NCT03088124,0,,
NCT02336594,0,,
NCT02994745,0,,
NCT04363164,0,,
NCT04204408,0,,
NCT01798667,0,,"The trial is focused on evaluating the efficacy and safety of DA-8031 in male patients with premature ejaculation, not erectile dysfunction."
NCT02649855,0,,
NCT00765115,0,,
NCT00605852,0,,
NCT02171455,0,,
NCT05856630,0,,
NCT03091348,0,,
NCT00129441,0,,
NCT01181310,0,,
NCT02172235,0,,
NCT01290900,0,,
NCT01289886,0,,
NCT02172781,0,,
NCT02286921,0,,
NCT02170597,0,,
NCT00018759,0,,
NCT02170831,0,,
NCT02254109,0,,
NCT01191372,0,,
NCT05471648,0,,
NCT01190748,0,,
NCT01573663,0,,
NCT00775255,0,,
NCT00023829,0,,
NCT00025194,0,,
NCT00776113,0,,
NCT04733001,0,,
NCT00028353,0,,
NCT00737737,0,,
NCT00772759,0,,
NCT00029289,0,,
NCT00737893,1,This research study aims to explore the effectiveness of human erythropoietin versus placebo in promoting the recovery of erectile function in patients undergoing bilateral nerve-sparing radical retropubic prostatectomy for clinically localized prostate cancer.,The trial is focused on studying the effectiveness of erythropoietin in promoting the recovery of erectile function in men who have undergone a specific type of prostate surgery. The primary aim is to address erectile dysfunction resulting from the surgery.
NCT00030030,0,,
NCT02634489,0,,
NCT00030654,0,,
NCT01203384,0,,
NCT02633709,0,,
NCT00657033,1,"Study to investigate the efficacy and safety of vardenafil flexible dose versus placebo in males with erectile dysfunction, and their female partners' sexual quality of life.","The trial is focused on investigating the efficacy and safety of vardenafil in males with erectile dysfunction, making it directly related to erectile dysfunction."
NCT00790153,0,,
NCT02182063,0,,
NCT01806311,0,,
NCT00790777,0,,
NCT02182297,0,,
NCT02182453,0,,
NCT01301898,0,,
NCT02177305,0,,
NCT00036543,0,,
NCT00652301,0,,
NCT00791167,0,,
NCT00664365,0,,
NCT01465646,0,,
NCT00037128,0,,
NCT00786253,1,Compare once daily vs on demand treatment in men with erectile dysfunction.,The trial is focused on comparing the efficacy of once daily versus on-demand treatment with vardenafil in men with mild to moderate erectile dysfunction.
NCT00791713,0,,
NCT02180269,0,,
NCT02183311,0,,
NCT04152759,0,,
NCT00005044,0,,
NCT03794154,0,,
NCT00792493,0,,The trial is focused on evaluating the safety and tolerability of ORM-12741 in healthy volunteers and does not mention erectile dysfunction or male impotence as a focus of the study.
NCT01380496,0,,
NCT00847925,0,,
NCT00846989,0,,
NCT00609596,0,,
NCT04921254,0,,
NCT01306266,0,,
NCT00354432,0,,
NCT01799603,0,,
NCT06214130,0,,
NCT06205316,0,,
NCT00596453,0,,
NCT04108234,0,,
NCT00706121,0,,
NCT01279915,0,,
NCT01276691,0,,
NCT01278095,0,,
NCT01272973,0,,
NCT02390960,1,"A Phase 2a, Single-Dose, Double-Blind, Placebo-Controlled, 2-Way Crossover Study to Evaluate the Efficacy and Safety of SST-6006 Compared to Placebo in the Treatment of Erectile Dysfunction","The trial is specifically designed to evaluate the efficacy and safety of SST-6006 in the treatment of erectile dysfunction, as indicated by the study title and detailed description."
NCT00684957,0,,
NCT05563454,0,,
NCT00802321,0,,
NCT05329844,0,,
NCT00688779,0,,
NCT00689247,0,,
NCT00689403,0,,
NCT00689559,0,,
NCT00689637,0,,
NCT04384081,0,,
NCT05622864,0,,
NCT02512887,0,,
NCT02438007,0,,
NCT01620333,0,,
NCT00784225,0,,
NCT01270841,0,,
NCT02159950,0,,
NCT05517746,0,,
NCT02183545,0,,
NCT02180503,0,,
NCT01561950,0,,
NCT03801967,0,,
NCT02184247,0,,
NCT02181907,0,,
NCT02191189,0,,
NCT02305329,0,,
NCT04400682,0,,
NCT02192515,0,,
NCT02257021,0,,
NCT02256787,0,,
NCT02189239,0,,
NCT05507294,0,,
NCT04397718,0,,
NCT02198287,0,,
NCT02196805,0,,
NCT05976503,0,,"The study focuses on evaluating the interaction of Tunodafil Hydrochloride Tablets with alcohol on blood pressure, pulse rate, and pharmacokinetics in healthy male participants. Although Tunodafil Hydrochloride Tablets may be related to erectile dysfunction treatment, the primary purpose of this trial is not to study erectile dysfunction."
NCT03055936,0,,
NCT02408445,0,,
NCT00799747,0,,
NCT00242567,0,,
NCT02353299,0,,
NCT04798469,0,,
NCT02369211,0,,
NCT04157088,0,,
NCT03627494,0,,
NCT01572753,0,,
NCT01619813,0,,
NCT02148107,0,,
NCT00258388,0,,
NCT00090363,0,,
NCT03608774,0,,
NCT04021524,0,,
NCT02209831,0,,
NCT02205073,0,,
NCT02205151,0,,
NCT03729284,0,,
NCT02254187,0,,
NCT02221375,0,,
NCT02781311,0,,
NCT00910988,0,,
NCT00822185,0,,
NCT02141711,0,,
NCT00857857,0,,
NCT00859027,0,,
NCT03653208,0,,
NCT03033784,0,,
NCT00541684,0,,
NCT04940949,0,,
NCT02146079,0,,
NCT02394483,0,,
NCT02223013,0,,
NCT05337592,0,,
NCT02146625,0,,
NCT03522506,0,,
NCT02704702,0,,
NCT03215875,0,,
NCT02710630,0,,
NCT00895921,0,,
NCT00818545,0,,
NCT03519854,0,,
NCT02230033,0,,
NCT02690727,0,,
NCT02224105,0,,
NCT02814019,0,,
NCT05491460,0,,
NCT00904748,0,,
NCT03598140,0,,
NCT00020735,0,,
NCT02259751,0,,
NCT00040755,0,,
NCT02235961,0,,
NCT01578655,0,,
NCT01839019,0,,
NCT02264041,0,,
NCT00894517,0,,
NCT02264119,0,,
NCT02264197,0,,
NCT01094847,0,,
NCT01252693,0,,
NCT01188187,0,,
NCT02506114,0,,
NCT02266537,0,,
NCT03690778,0,,
NCT01310322,0,,
NCT02513446,0,,
NCT01374087,0,,
NCT00260143,0,,
NCT03685084,0,,
NCT05186285,0,,
NCT00961675,0,,
NCT01723891,0,,
NCT02167061,0,,
NCT02839122,0,,
NCT00026039,0,,
NCT02172131,0,,
NCT02172209,0,,
NCT02261129,0,,
NCT00028574,0,,
NCT03951987,0,,
NCT01099839,0,,
NCT00029822,0,,
NCT01093677,0,,
NCT02169713,0,,
NCT00829309,0,,
NCT00057759,1,Randomized clinical trial to study the effectiveness of sildenafil in treating erectile dysfunction in patients who have undergone radiation therapy and hormone therapy for prostate cancer in clinical trial RTOG-9910.,The trial is focused on studying the effectiveness of sildenafil specifically for treating erectile dysfunction in patients who have undergone treatment for prostate cancer.
NCT05032560,0,,
NCT03006562,0,,
NCT00031187,0,,
NCT02994394,0,,
NCT04056754,0,,
NCT02170805,0,,
NCT03075670,0,,
NCT02182271,0,,
NCT02387619,0,,
NCT00891228,0,,
NCT02183363,0,,
NCT02183441,0,,
NCT00061542,0,,
NCT02548117,0,,
NCT00566449,0,,
NCT03325712,0,,
NCT00398580,0,,
NCT02180477,0,,
NCT00427219,0,,The trial focuses on the efficacy and safety of ozarelix in patients with lower urinary tract symptoms due to benign prostatic hypertrophy (BPH). There is no mention of erectile dysfunction or male impotence as a primary or secondary focus of the study.
NCT02827890,0,,
NCT02840162,0,,
NCT02827578,0,,
NCT00062790,0,,
NCT00035594,0,,
NCT03211403,0,,
NCT03211013,0,,
NCT00838669,0,,
NCT00063609,0,,
NCT00370981,0,,
NCT00844909,0,,
NCT00920647,0,,
NCT00037154,0,,
NCT02186483,0,,
NCT02825628,0,,
NCT03662620,0,,
NCT02182037,0,,
NCT00834379,0,,
NCT02243683,0,,
NCT02824380,0,,
NCT00705861,1,The purpose of this study is to evaluate the efficacy and safety of SK3530 on erectile dysfunction in Patients with Diabetes Mellitus.,The trial is specifically focused on assessing the efficacy and safety of SK3530 for treating erectile dysfunction in patients with diabetes mellitus.
NCT00913341,0,,
NCT02244229,0,,
NCT00834847,0,,
NCT02256761,0,,
NCT02187575,0,,
NCT00399165,0,,
NCT00706173,0,,
NCT02546635,0,,
NCT02967159,0,,
NCT00069745,0,,
NCT00202462,0,,
NCT04365127,0,,
NCT01728467,0,,
NCT03406169,1,"The study is a prospective, randomized, double-blind, placebo-controlled drug study to evaluate the pattern of erectile function recovery after robotic assisted laparoscopic prostatectomy (RALP). We hope to illustrate that early and continuous therapy with either Sildenafil citrate or pentoxyfylline after nerve sparing RALP will promote improved erectile function.",The trial is focused on evaluating the recovery of erectile function after robotic-assisted laparoscopic prostatectomy (RALP) and aims to demonstrate that early and continuous therapy with specific drugs will improve erectile function. This indicates that the primary focus of the study is on erectile dysfunction.
NCT02966652,0,,
NCT00039104,0,,
NCT00619957,0,,
NCT00851461,0,,
NCT02194283,0,,
NCT04354987,0,,
NCT00851773,0,,
NCT02206295,0,,
NCT02375139,0,,
NCT00208858,0,,
NCT00817089,0,,
NCT03531229,0,,
NCT02374437,0,,
NCT00210613,0,,
NCT02367027,0,,
NCT05403476,0,,
NCT00069498,0,,
NCT05171816,0,,
NCT04517799,0,,
NCT04743934,0,,
NCT04347005,0,,
NCT05351047,0,,
NCT00219583,0,,
NCT04371185,0,,
NCT02194842,0,,
NCT02203487,0,,
NCT02199899,0,,
NCT04729998,0,,
NCT02799498,0,,
NCT00913809,0,,
NCT00126061,0,,
NCT02244203,0,,
NCT00860353,0,,
NCT04018339,0,,
NCT01493570,0,,
NCT02801526,0,,
NCT03658408,1,Investigators will measure the effect that 4-AP may have on the recovery of sexual function and urinary incontinence after prostatectomy.,"The trial is focused on evaluating the effect of 4-aminopyridine on the recovery of sexual function, which includes erectile function, after prostatectomy. This justifies the classification as it directly studies an intervention related to erectile dysfunction."
